Altium Designer Pick and Place Locations
D:\WorkSpace\Altium\NANORACK\PHOTODIODE V1.2.0\01_DESIGN\Project Outputs for NANORACK_PHOTODIODE\Pick Place for PHOTODIODE_V1.1.2.csv

========================================================================================================================
File Design Information:

Date:       21/02/25
Time:       11:43
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"R6","10K 1%","TopLayer","RES-SMD-0603","36.0680","19.4398","180","0603"
"R5","4.7K 1%","TopLayer","RES-SMD-0603","32.8458","61.4816","180","0603"
"R4","10K 1%","TopLayer","RES-SMD-0603","31.7711","16.1088","180","0603"
"R2","10K 1%","TopLayer","RES-SMD-0603","26.2442","16.1088","0","0603"
"R1","330k 1%","TopLayer","RES-SMD-0603","31.7711","26.1917","0","0603"
"PD36","Photodiode","BottomLayer","VEMD5080X01","14.1000","35.5000","180",""
"PD35","Photodiode","BottomLayer","VEMD5080X01","23.4340","35.5000","180",""
"PD34","Photodiode","BottomLayer","VEMD5080X01","32.7680","35.5000","180",""
"PD33","Photodiode","BottomLayer","VEMD5080X01","42.1020","35.5000","180",""
"PD32","Photodiode","BottomLayer","VEMD5080X01","51.4360","35.5000","180",""
"PD31","Photodiode","BottomLayer","VEMD5080X01","60.7700","35.5000","180",""
"PD30","Photodiode","BottomLayer","VEMD5080X01","14.1000","42.7000","180",""
"PD29","Photodiode","BottomLayer","VEMD5080X01","23.4340","42.7000","180",""
"PD28","Photodiode","BottomLayer","VEMD5080X01","32.7680","42.7000","180",""
"PD27","Photodiode","BottomLayer","VEMD5080X01","42.1020","42.7000","180",""
"PD26","Photodiode","BottomLayer","VEMD5080X01","51.4360","42.7000","180",""
"PD25","Photodiode","BottomLayer","VEMD5080X01","60.7700","42.7000","180",""
"PD24","Photodiode","BottomLayer","VEMD5080X01","14.1000","49.9000","180",""
"PD23","Photodiode","BottomLayer","VEMD5080X01","23.4340","49.9000","180",""
"PD22","Photodiode","BottomLayer","VEMD5080X01","32.7680","49.9000","180",""
"PD21","Photodiode","BottomLayer","VEMD5080X01","42.1020","49.9000","180",""
"PD20","Photodiode","BottomLayer","VEMD5080X01","51.4360","49.9000","180",""
"PD19","Photodiode","BottomLayer","VEMD5080X01","60.7700","49.9000","180",""
"PD18","Photodiode","BottomLayer","VEMD5080X01","14.1000","57.1000","180",""
"PD17","Photodiode","BottomLayer","VEMD5080X01","23.4340","57.1000","180",""
"PD16","Photodiode","BottomLayer","VEMD5080X01","32.7680","57.1000","180",""
"PD15","Photodiode","BottomLayer","VEMD5080X01","42.1020","57.1000","180",""
"PD14","Photodiode","BottomLayer","VEMD5080X01","51.4360","57.1000","180",""
"PD13","Photodiode","BottomLayer","VEMD5080X01","60.7700","57.1000","180",""
"PD12","Photodiode","BottomLayer","VEMD5080X01","14.1000","64.3000","180",""
"PD11","Photodiode","BottomLayer","VEMD5080X01","23.4340","64.3000","180",""
"PD10","Photodiode","BottomLayer","VEMD5080X01","32.7680","64.3000","180",""
"PD9","Photodiode","BottomLayer","VEMD5080X01","42.1020","64.3000","180",""
"PD8","Photodiode","BottomLayer","VEMD5080X01","51.4360","64.3000","180",""
"PD7","Photodiode","BottomLayer","VEMD5080X01","60.7700","64.3000","180",""
"PD6","Photodiode","BottomLayer","VEMD5080X01","14.1000","71.5000","180",""
"PD5","Photodiode","BottomLayer","VEMD5080X01","23.4340","71.5000","180",""
"PD4","Photodiode","BottomLayer","VEMD5080X01","32.7680","71.5000","180",""
"PD3","Photodiode","BottomLayer","VEMD5080X01","42.1020","71.5000","180",""
"PD2","Photodiode","BottomLayer","VEMD5080X01","51.4360","71.5000","180",""
"PD1","Photodiode","BottomLayer","VEMD5080X01","60.7700","71.5000","180",""
"L1","15uH/3.5A","TopLayer","SRP7050TA","66.5480","23.3680","180","SRP7050TA-150M"
"J2","Conn shunt","TopLayer","M50-3930342","50.0380","6.2820","0","WR-PHD 2.54 mm Angled Socket Header"
"J1","0532610971","TopLayer","0532610971","76.5455","59.1752","270","WR-PHD 2.54 mm Angled Socket Header"
"D6","SS54","TopLayer","DIO-SMD-A","74.7061","22.7957","90","DIODE SCHOTTKY 40V 5A SMA"
"D5","S2305","TopLayer","SOT23-123","67.9984","66.7711","90","TVS DIODE 5VWM 10.8VC SOT23, P/N:  
S2305"
"D4","S2305","TopLayer","SOT23-123","67.9984","62.8820","90","TVS DIODE 5VWM 10.8VC SOT23, P/N:  
S2305"
"D3","S2305","TopLayer","SOT23-123","67.9984","58.9928","90","TVS DIODE 5VWM 10.8VC SOT23, P/N:  
S2305"
"D2","S2305","TopLayer","SOT23-123","67.9984","55.1036","90","TVS DIODE 5VWM 10.8VC SOT23, P/N:  
S2305"
"D1","S2312","TopLayer","SOT23-123","67.9984","51.2144","90","TVS DIODE 12VWM 19VC SOT23, P/N:  S2312"
"C219","0.22uF/25V","TopLayer","CN-SMD-0603","56.2469","11.5054","90","0603"
"C215","0.22uF/25V","TopLayer","CN-SMD-0603","46.4820","11.5054","90","0603"
"C213","0.22uF/25V","TopLayer","CN-SMD-0603","46.4820","15.3169","90","0603"
"C173","0.22uF/25V","TopLayer","CN-SMD-0603","56.2469","15.3169","90","0603"
"C35","0.22uF/25V","TopLayer","CN-SMD-0603","22.4548","6.2260","0","0603"
"C34","0.22uF/25V","TopLayer","CN-SMD-0603","26.2441","13.5881","0","0603"
"C33","0.22uF/25V","TopLayer","CN-SMD-0603","31.7710","13.5881","0","0603"
"C32","0.22uF/25V","TopLayer","CN-SMD-0603","58.0670","11.5054","90","0603"
"C31","0.22uF/25V","TopLayer","CN-SMD-0603","70.9740","11.5053","90","0603"
"C30","100uF/16V","TopLayer","CAP_TANT_2312","53.0860","23.3680","90","Polarized Capacitor (Axial)"
"C29","100uF/16V","TopLayer","CAP_TANT_2312","74.7061","13.4112","270","Polarized Capacitor (Axial)"
"C28","0.22uF/25V","TopLayer","CN-SMD-0603","58.0670","15.3170","90","0603"
"C27","0.22uF/25V","TopLayer","CN-SMD-0603","70.9740","15.3169","90","0603"
"C26","10nF/25V","TopLayer","CN-SMD-0603","67.1560","17.2720","180","0603"
"C25","0.22uF/25V","TopLayer","CN-SMD-0603","42.1242","30.9584","0","0603"
"C24","100uF 16V","TopLayer","CAP_TANT_2312","47.6120","23.3799","90","Polarized Capacitor (Axial)"
"C23","100uF 16V","TopLayer","CAP_TANT_2312","58.6740","23.3680","90","Polarized Capacitor (Axial)"
"C22","0.22uF/25V","TopLayer","CN-SMD-0603","42.1242","32.6814","180","0603"
"C21","0.22uF/25V","TopLayer","CN-SMD-0603","42.1242","38.1584","0","0603"
"C20","0.22uF/25V","TopLayer","CN-SMD-0603","42.1244","39.8816","180","0603"
"C19","10nF/25V","TopLayer","CN-SMD-0603","36.0681","16.1539","180","0603"
"C18","0.22uF/25V","TopLayer","CN-SMD-0603","42.1242","45.3584","0","0603"
"C17","0.22uF/25V","TopLayer","CN-SMD-0603","42.1244","47.0816","180","0603"
"C16","0.22uF/25V","TopLayer","CN-SMD-0603","70.9740","6.3671","270","0603"
"C15","0.22uF/25V","TopLayer","CN-SMD-0603","68.7080","6.3671","90","0603"
"C14","470pF/25V","TopLayer","CN-SMD-0603","22.4550","11.2674","0","0603"
"C13","0.22uF/25V","TopLayer","CN-SMD-0603","42.1242","52.5584","0","0603"
"C12","0.22uF/25V","TopLayer","CN-SMD-0603","42.1244","54.2816","180","0603"
"C11","0.22uF/25V","TopLayer","CN-SMD-0603","42.1242","59.7584","0","0603"
"C10","0.22uF/25V","TopLayer","CN-SMD-0603","42.1244","61.4816","180","0603"
"C9","470pF/25V","TopLayer","CN-SMD-0603","36.0679","22.9057","0","0603"
"C8","0.22uF/25V","TopLayer","CN-SMD-0603","22.4548","26.3917","0","0603"
"C7","0.22uF/25V","TopLayer","CN-SMD-0603","22.4550","23.8710","180","0603"
"C6","0.22uF/25V","TopLayer","CN-SMD-0603","22.4548","21.3503","0","0603"
"C5","0.22uF/25V","TopLayer","CN-SMD-0603","42.1242","66.9584","0","0603"
"C4","10nF/25V","TopLayer","CN-SMD-0603","22.4548","18.8295","0","0603"
"C3","10nF/25V","TopLayer","CN-SMD-0603","22.4548","16.3088","0","0603"
"C2","0.22uF/25V","TopLayer","CN-SMD-0603","42.1244","68.6816","180","0603"
"C1","470pF/25V","TopLayer","CN-SMD-0603","26.2442","26.1917","180","0603"
